(16, 26, 42),2
(2, 32, 47),2
(21, 48, 60),2
(30, 38, 47),2
(17, 52, 55),2
(1, 49, 59),2
(17, 22, 29),2
(16, 28, 45),2
(3, 31, 46),2
(7, 24, 27),2
(12, 16, 48),2
(4, 48, 50),2
(16, 17, 60),2
(10, 26, 32),2
(5, 38, 41),2
(7, 23, 51),2
(24, 28, 40),2
(10, 17, 45),2
(8, 30, 58),2
(3, 5, 38),2
(11, 51, 54),2
(18, 33, 58),2
(6, 17, 35),2
(42, 54, 58),2
(33, 34, 41),2
(6, 24, 50),2
(10, 30, 37),2
(3, 4, 56),2
(14, 28, 53),2
(6, 10, 11),2
(15, 16, 24),2
(20, 24, 51),2
(30, 50, 52),2
(25, 26, 49),2
(24, 25, 57),2
(5, 16, 30),2
(16, 19, 55),2
(4, 5, 59),2
(7, 31, 41),2
(31, 36, 47),2
(24, 30, 33),2
(5, 27, 56),2
(47, 51, 54),2
(4, 32, 34),2
(2, 24, 35),2
(27, 36, 40),2
(2, 18, 27),2
(23, 30, 37),2
(2, 7, 17),2
(25, 52, 57),2
(29, 33, 38),2
(6, 18, 53),2
(2, 24, 28),2
(20, 26, 44),2
(14, 21, 27),2
(48, 49, 55),2
(1, 49, 50),2
(12, 53, 54),2
(2, 19, 35),2
(12, 29, 50),2
(5, 25, 49),2
(34, 35, 55),2
(22, 57, 59),2
(4, 27, 37),2
(12, 13, 15),2
(2, 23, 46),2
(5, 29, 58),2
(28, 31, 42),2
(23, 34, 38),2
(25, 30, 39),2
(3, 35, 56),2
(17, 36, 59),2
(24, 29, 47),2
(10, 27, 31),2
(8, 9, 22),2
(28, 32, 40),2
(14, 28, 44),2
(29, 40, 45),2
(4, 18, 39),2
(7, 26, 55),2
(1, 27, 42),2
(24, 25, 50),2
(5, 16, 39),2
(19, 25, 28),2
(25, 50, 54),2
(1, 51, 60),2
(15, 31, 41),2
(2, 21, 37),2
(41, 44, 55),2
(1, 16, 45),2
(10, 20, 40),2
(29, 34, 49),2
(3, 7, 18),2
(1, 29, 34),2
(4, 25, 39),2
(2, 3, 23),2
(13, 21, 47),2
(25, 29, 59),2
(28, 29, 40),2
(5, 39, 54),2
(13, 31, 51),2
(3, 25, 36),2
(7, 20, 50),2
(4, 9, 28),2
(17, 38, 57),2
(4, 29, 42),2
(15, 25, 34),2
(28, 38, 42),2
(23, 37, 47),2
(8, 22, 30),2
(23, 29, 33),2
(1, 24, 55),2
(36, 55, 59),2
(9, 24, 52),2
(13, 29, 59),2
(7, 24, 53),2
(2, 22, 31),2
(23, 24, 29),2
(16, 57, 58),2
(3, 20, 21),2
(8, 28, 38),2
(7, 8, 33),2
(5, 8, 17),2
(9, 39, 60),2
(5, 23, 30),2
(39, 47, 51),2
(3, 5, 20),2
(9, 20, 51),2
(20, 27, 55),2
(2, 26, 44),2
(19, 33, 36),2
(5, 28, 57),2
(21, 40, 47),2
(5, 22, 24),2
(16, 39, 56),2
(21, 22, 32),2
(23, 39, 56),2
(12, 17, 19),2
(18, 30, 50),2
(13, 33, 47),2
(24, 36, 44),2
(12, 24, 56),2
(5, 16, 44),2
(19, 52, 55),2
(8, 30, 59),2
(6, 24, 51),2
(32, 34, 52),2
(21, 31, 46),2
(9, 26, 54),2
(38, 46, 48),2
(37, 41, 43),2
(18, 41, 50),2
(8, 22, 32),2
(21, 54, 58),2
(5, 20, 35),2
(44, 45, 54),2
(15, 19, 37),2
(18, 39, 46),2
(3, 28, 32),2
(23, 33, 49),2
(6, 8, 14),2
(40, 43, 59),2
(9, 22, 49),2
(2, 6, 35),2
(13, 26, 33),2
(23, 50, 52),2
(7, 17, 22),2
(4, 29, 35),2
(1, 10, 19),2
(3, 24, 43),2
(14, 30, 33),2
(23, 37, 54),2
(10, 23, 52),2
(3, 31, 51),2
(9, 18, 44),2
(20, 30, 35),2
(13, 34, 53),2
(22, 35, 40),2
(4, 27, 51),2
(12, 36, 54),2
(4, 30, 52),2
(2, 14, 24),2
(2, 4, 36),2
(13, 26, 29),2
(40, 46, 60),2
(7, 21, 23),2
(4, 21, 25),2
(6, 10, 16),2
(18, 30, 41),2
(37, 42, 49),2
(2, 5, 46),2
(3, 18, 23),2
(17, 27, 49),2
(24, 25, 30),2
(32, 44, 55),2
(3, 23, 41),2
(2, 8, 33),2
(13, 32, 44),2
(14, 53, 56),2
(26, 33, 35),2
(30, 58, 59),2
(5, 16, 53),2
(8, 54, 60),2
(7, 11, 49),2
(14, 24, 35),2
(8, 30, 50),2
(6, 22, 29),2
(3, 56, 58),2
(12, 38, 51),2
(7, 40, 41),2
(31, 44, 57),2
(8, 25, 55),2
(13, 36, 51),2
(9, 49, 57),2
(4, 6, 9),2
(23, 32, 54),2
(8, 35, 44),2
(40, 44, 58),2
(2, 11, 23),2
(32, 47, 50),2
(43, 46, 47),2
(3, 24, 36),2
(37, 44, 55),2
(17, 37, 51),2
(6, 15, 56),2
(2, 37, 57),2
(29, 42, 57),2
(4, 16, 55),2
(12, 20, 29),2
(7, 34, 50),2
(8, 17, 45),2
(2, 10, 39),2
(4, 33, 49),2
(14, 55, 58),2
(33, 40, 49),2
(4, 17, 47),2
(9, 17, 45),2
(8, 18, 37),2
(14, 27, 41),2
(8, 23, 57),2
(13, 38, 49),2
(35, 45, 52),2
(39, 46, 57),2
(31, 42, 46),2
(28, 32, 53),2
(30, 32, 60),2
(4, 23, 29),2
(10, 13, 58),2
(36, 41, 50),2
(9, 16, 60),2
(3, 23, 48),2
(11, 44, 45),2
(40, 42, 56),2
(3, 14, 24),2
(29, 39, 58),2
(24, 44, 51),2
(8, 12, 28),2
(36, 38, 42),2
(35, 49, 51),2
(14, 18, 39),2
(18, 34, 45),2
(11, 19, 35),2
(1, 26, 39),2
(17, 39, 53),2
(21, 33, 47),2
(1, 34, 40),2
(11, 35, 50),2
(23, 42, 55),2
(27, 42, 47),2
(43, 47, 48),2
(4, 15, 31),2
(3, 58, 60),2
(9, 11, 17),2
(1, 33, 43),2
(24, 45, 60),2
(28, 40, 47),2
(20, 28, 47),2
(2, 13, 25),2
(1, 24, 32),2
(14, 36, 52),2
(1, 6, 34),2
(21, 43, 55),2
(39, 45, 59),2
(11, 30, 57),2
(4, 50, 52),2
(2, 6, 49),2
(1, 3, 41),2
(11, 23, 31),2
(12, 43, 55),2
(35, 43, 54),2
(19, 44, 47),2
(30, 47, 52),2
(22, 34, 60),2
(13, 45, 56),2
(10, 15, 56),2
(21, 47, 52),2
(12, 46, 48),2
(16, 38, 50),2
(31, 43, 58),2
(21, 23, 36),2
(4, 9, 18),2
(5, 40, 59),2
(5, 18, 56),2
(29, 47, 57),2
(32, 43, 54),2
(24, 47, 55),2
(3, 20, 40),2
(2, 11, 27),2
(46, 47, 51),2
(8, 18, 44),2
(17, 33, 55),2
(10, 17, 30),2
(47, 50, 54),2
(11, 33, 60),2
(8, 15, 60),2
(27, 40, 45),2
(13, 38, 42),2
(8, 27, 43),2
(4, 13, 29),2
(20, 43, 58),2
(7, 33, 56),2
(8, 24, 56),2
(21, 45, 53),2
(10, 12, 16),2
(1, 38, 49),2
(27, 39, 57),2
(6, 15, 24),2
(17, 20, 24),2
(21, 44, 57),2
(9, 16, 52),2
(35, 41, 56),2
(12, 36, 58),2
(30, 41, 50),2
(2, 39, 52),2
(7, 11, 19),2
(7, 12, 27),2
(23, 42, 60),2
(1, 9, 36),2
(33, 42, 60),2
(3, 10, 28),2
(1, 33, 34),2
(1, 6, 59),2
(25, 45, 53),2
(7, 10, 11),2
(4, 52, 60),2
(44, 49, 57),2
(1, 3, 48),2
(25, 42, 48),2
(14, 35, 39),2
(4, 53, 58),2
(8, 22, 58),2
(4, 8, 59),2
(1, 2, 38),2
(17, 47, 54),2
(18, 31, 59),2
(11, 37, 38),2
(5, 53, 56),2
(24, 42, 46),2
(50, 56, 59),2
(7, 40, 55),2
(17, 22, 26),2
(9, 47, 54),2
(5, 40, 48),2
(14, 41, 47),2
(2, 34, 55),2
(4, 43, 56),2
(34, 43, 56),2
(3, 20, 49),2
(26, 32, 43),2
(11, 25, 51),2
(24, 48, 54),2
(19, 26, 54),2
(3, 57, 60),2
(5, 22, 60),2
(7, 20, 55),2
(3, 8, 30),2
(20, 43, 51),2
(7, 33, 55),2
(10, 47, 59),2
(2, 5, 53),2
(4, 10, 52),2
(5, 17, 18),2
(3, 15, 60),2
(20, 46, 52),2
(27, 34, 48),2
(38, 52, 56),2
(7, 42, 58),2
(19, 21, 42),2
(1, 27, 29),2
(8, 46, 51),2
(18, 24, 46),2
(11, 14, 39),2
(18, 44, 60),2
(32, 48, 55),2
(33, 43, 49),2
(20, 34, 49),2
(31, 41, 43),2
(8, 22, 46),2
(12, 45, 49),2
(11, 34, 46),2
(6, 10, 54),2
(7, 35, 40),2
(20, 28, 44),2
(27, 45, 53),2
(6, 36, 48),2
(10, 11, 39),2
(4, 28, 31),2
(16, 32, 56),2
(31, 45, 48),2
(7, 36, 45),2
(2, 6, 15),2
(9, 37, 49),2
(1, 2, 52),2
(4, 16, 49),2
(25, 41, 49),2
(13, 15, 41),2
(7, 14, 15),2
(24, 42, 57),2
(18, 19, 43),2
(10, 36, 50),2
(2, 10, 60),2
(5, 11, 19),2
(5, 40, 41),2
(22, 29, 54),2
(4, 43, 49),2
(13, 20, 44),2
(20, 45, 60),2
(41, 42, 53),2
(3, 20, 58),2
(11, 12, 37),2
(27, 47, 58),2
(26, 32, 50),2
(1, 14, 42),2
(29, 43, 47),2
(9, 12, 34),2
(20, 32, 55),2
(12, 34, 42),2
(28, 50, 58),2
(7, 44, 51),2
(8, 23, 28),2
(5, 10, 23),2
(28, 34, 50),2
(13, 14, 40),2
(1, 35, 51),2
(6, 14, 40),2
(2, 15, 45),2
(16, 22, 36),2
(12, 40, 47),2
(1, 40, 54),2
(24, 44, 50),2
(5, 8, 47),2
(15, 40, 51),2
(13, 42, 47),2
(22, 43, 50),2
(4, 11, 55),2
(14, 47, 59),2
(5, 32, 51),2
(18, 20, 57),2
(38, 53, 59),2
(11, 14, 44),2
(6, 24, 30),2
(6, 34, 51),2
(16, 18, 41),2
(12, 44, 60),2
(44, 48, 51),2
(20, 34, 56),2
(14, 19, 42),2
(5, 12, 50),2
(1, 9, 54),2
(13, 22, 46),2
(6, 12, 37),2
(40, 47, 57),2
(26, 34, 52),2
(3, 5, 48),2
(4, 42, 59),2
(20, 38, 53),2
(37, 42, 54),2
(2, 6, 22),2
(37, 39, 48),2
(21, 36, 49),2
(10, 33, 58),2
(8, 16, 37),2
(10, 17, 58),2
(4, 16, 27),2
(22, 51, 56),2
(27, 52, 55),2
(2, 18, 57),2
(19, 41, 57),2
(5, 10, 45),2
(24, 27, 30),2
(16, 21, 44),2
(17, 52, 57),2
(4, 10, 20),2
(18, 22, 55),2
(2, 11, 59),2
(15, 38, 58),2
(21, 36, 53),2
(24, 38, 53),2
(12, 16, 21),2
(17, 18, 23),2
(14, 37, 40),2
(4, 47, 53),2
(22, 42, 59),2
(33, 35, 53),2
(24, 34, 38),2
(22, 43, 59),2
(9, 21, 30),2
(18, 20, 48),2
(10, 35, 56),2
(47, 51, 58),2
(4, 22, 25),2
(7, 12, 54),2
(1, 5, 12),2
(11, 41, 59),2
(22, 53, 57),2
(12, 23, 45),2
(4, 15, 51),2
(4, 5, 30),2
(7, 35, 36),2
(28, 48, 49),2
(20, 35, 59),2
(42, 49, 55),2
(2, 51, 52),2
(4, 31, 49),2
(6, 46, 55),2
(10, 32, 43),2
(29, 31, 44),2
(26, 28, 55),2
(15, 32, 50),2
(1, 3, 21),2
(9, 13, 33),2
(7, 15, 41),2
(6, 8, 33),2
(37, 38, 47),2
(10, 15, 28),2
(9, 10, 36),2
(25, 27, 44),2
(18, 19, 53),2
(2, 10, 18),2
(9, 33, 60),2
(4, 9, 46),2
(16, 21, 37),2
(5, 15, 45),2
(29, 32, 46),2
(39, 40, 59),2
(23, 48, 51),2
(17, 18, 32),2
(11, 13, 56),2
(4, 13, 49),2
(10, 26, 28),2
(13, 14, 26),2
(18, 26, 51),2
(9, 10, 28),2
(15, 45, 49),2
(3, 42, 47),2
(9, 11, 22),2
(21, 39, 58),2
(25, 56, 60),2
(4, 40, 52),2
(30, 52, 56),2
(24, 34, 49),2
(5, 18, 48),2
(1, 21, 49),2
(29, 57, 60),2
(5, 32, 33),2
(7, 13, 55),2
(10, 40, 55),2
(16, 18, 59),2
(32, 38, 45),2
(13, 17, 53),2
(11, 41, 50),2
(5, 8, 10),2
(2, 12, 16),2
(16, 19, 35),2
(4, 5, 7),2
(9, 11, 36),2
(13, 22, 48),2
(9, 17, 44),2
(12, 21, 56),2
(6, 22, 44),2
(10, 39, 60),2
(5, 37, 48),2
(15, 36, 53),2
(26, 33, 42),2
(10, 11, 53),2
(27, 39, 49),2
(9, 37, 42),2
(1, 3, 28),2
(14, 39, 51),2
(17, 20, 57),2
(1, 43, 48),2
(8, 14, 32),2
(44, 52, 59),2
(12, 25, 35),2
(19, 34, 55),2
(5, 11, 23),2
(29, 30, 51),2
(11, 22, 52),2
(31, 35, 43),2
(17, 25, 41),2
(4, 8, 31),2
(13, 55, 60),2
(10, 25, 60),2
(2, 22, 44),2
(7, 20, 21),2
(18, 29, 37),2
(7, 19, 53),2
(4, 33, 59),2
(12, 23, 51),2
(3, 36, 51),2
(4, 12, 44),2
(14, 32, 36),2
(3, 9, 36),2
(2, 22, 60),2
(18, 23, 49),2
(7, 44, 46),2
(11, 21, 35),2
(47, 50, 60),2
(16, 37, 47),2
(23, 29, 31),2
(25, 31, 43),2
(38, 51, 54),2
(17, 31, 50),2
(15, 45, 56),2
(28, 31, 54),2
(1, 17, 46),2
(29, 36, 42),2
(22, 49, 51),2
(10, 33, 57),2
(6, 15, 45),2
(23, 28, 51),2
(9, 39, 44),2
(16, 23, 53),2
(3, 4, 53),2
(13, 28, 45),2
(20, 31, 60),2
(8, 12, 38),2
(2, 17, 42),2
(43, 56, 57),2
(12, 31, 37),2
(9, 30, 38),2
(18, 31, 50),2
(9, 24, 42),2
(6, 11, 32),2
(10, 38, 49),2
(9, 35, 57),2
(5, 36, 37),2
(8, 32, 33),2
(25, 29, 36),2
(16, 58, 59),2
(8, 33, 53),2
(7, 16, 35),2
(11, 53, 54),2
(34, 37, 45),2
(26, 49, 58),2
(19, 26, 50),2
(37, 49, 58),2
(22, 25, 54),2
(13, 28, 29),2
(3, 6, 60),2
(13, 26, 60),2
(29, 30, 60),2
(9, 36, 41),2
(12, 52, 59),2
(25, 58, 59),2
(8, 31, 37),2
(18, 29, 50),2
(7, 18, 29),2
(17, 24, 42),2
(4, 44, 60),2
(6, 28, 53),2
(1, 49, 57),2
(8, 34, 38),2
(4, 33, 44),2
(13, 30, 47),2
(5, 15, 27),2
(21, 29, 60),2
(3, 8, 49),2
(58, 59, 60),2
(31, 36, 48),2
(5, 24, 38),2
(22, 31, 57),2
(4, 13, 35),2
(1, 50, 58),2
(5, 38, 39),2
(3, 8, 43),2
(7, 23, 49),2
(6, 14, 24),2
(25, 31, 34),2
(10, 57, 59),2
(23, 27, 57),2
(17, 31, 57),2
(30, 57, 59),2
(5, 29, 33),2
(10, 17, 47),2
(6, 16, 47),2
(5, 18, 51),2
(26, 51, 56),2
(11, 17, 47),2
(16, 29, 45),2
(29, 35, 43),2
(36, 48, 52),2
(15, 27, 51),2
(18, 54, 56),2
(14, 38, 52),2
(21, 27, 53),2
(5, 8, 33),2
(5, 6, 33),2
(17, 26, 40),2
(16, 19, 49),2
(1, 51, 55),2
(27, 29, 36),2
(13, 32, 34),2
(11, 16, 50),2
(47, 55, 56),2
(4, 32, 60),2
(27, 36, 46),2
(29, 31, 49),2
(10, 28, 32),2
(9, 25, 40),2
(23, 33, 45),2
(23, 26, 31),2
(19, 28, 44),2
(29, 30, 37),2
(7, 18, 33),2
(15, 37, 46),2
(5, 31, 47),2
(9, 22, 37),2
(2, 18, 29),2
(2, 28, 58),2
(18, 29, 59),2
(6, 19, 47),2
(1, 25, 50),2
(10, 16, 37),2
(21, 30, 47),2
(47, 52, 58),2
(7, 25, 44),2
(11, 48, 60),2
(3, 36, 45),2
(33, 39, 49),2
(15, 38, 60),2
(18, 56, 58),2
(4, 12, 26),2
(3, 31, 39),2
(24, 32, 34),2
(23, 24, 42),2
(1, 19, 34),2
(11, 21, 49),2
(3, 8, 36),2
(3, 30, 47),2
(22, 36, 42),2
(6, 40, 46),2
(10, 17, 52),2
(3, 5, 47),2
(3, 27, 40),2
(51, 53, 60),2
(7, 13, 15),2
(25, 30, 37),2
(31, 40, 50),2
(16, 29, 54),2
(32, 33, 40),2
(15, 27, 42),2
(8, 24, 30),2
(34, 42, 51),2
(1, 20, 32),2
(26, 48, 57),2
(5, 7, 12),2
(30, 53, 55),2
(37, 50, 59),2
(20, 48, 58),2
(4, 18, 37),2
(15, 26, 48),2
(5, 39, 43),2
(40, 49, 51),2
(20, 24, 52),2
(2, 30, 36),2
(25, 26, 40),2
(37, 44, 46),2
(25, 50, 52),2
(8, 38, 41),2
(7, 55, 60),2
(13, 14, 49),2
(5, 27, 49),2
(4, 24, 57),2
(39, 41, 51),2
(7, 30, 36),2
(27, 36, 39),2
(6, 23, 53),2
(23, 30, 44),2
(2, 58, 59),2
(24, 55, 56),2
(23, 33, 36),2
(7, 32, 43),2
(29, 30, 46),2
(1, 28, 58),2
(24, 26, 35),2
(16, 20, 29),2
(7, 20, 48),2
(5, 42, 45),2
(17, 24, 56),2
(6, 49, 53),2
(16, 27, 48),2
(10, 16, 44),2
(11, 48, 53),2
(10, 31, 43),2
(11, 28, 32),2
(21, 29, 46),2
(13, 29, 57),2
(14, 31, 58),2
(6, 31, 35),2
(11, 27, 41),2
(10, 20, 33),2
(15, 29, 57),2
(14, 26, 49),2
(23, 27, 43),2
(28, 31, 45),2
(29, 36, 49),2
(39, 47, 49),2
(18, 44, 46),2
(2, 26, 46),2
(34, 39, 49),2
(16, 39, 58),2
(29, 35, 57),2
(34, 35, 49),2
(27, 37, 41),2
(33, 47, 50),2
(12, 34, 53),2
(16, 18, 31),2
(22, 24, 60),2
(10, 21, 48),2
(3, 11, 14),2
(40, 49, 60),2
(35, 52, 60),2
(37, 47, 53),2
(22, 29, 30),2
(41, 49, 58),2
(11, 22, 35),2
(7, 17, 24),2
(7, 31, 57),2
(12, 21, 28),2
(41, 44, 46),2
(5, 37, 54),2
(1, 26, 51),2
(30, 49, 51),2
(40, 47, 54),2
(4, 11, 12),2
(9, 26, 52),2
(6, 25, 37),2
(45, 46, 60),2
(5, 26, 54),2
(22, 25, 45),2
(32, 35, 56),2
(16, 24, 34),2
(2, 25, 43),2
(22, 38, 59),2
(26, 40, 46),2
(28, 29, 47),2
(4, 6, 28),2
(5, 30, 57),2
(8, 12, 16),2
(4, 29, 33),2
(14, 30, 35),2
(50, 55, 56),2
(18, 32, 54),2
(20, 42, 54),2
(10, 23, 50),2
(4, 16, 42),2
(24, 52, 54),2
(6, 31, 52),2
(34, 46, 55),2
(27, 30, 52),2
(3, 20, 28),2
(18, 36, 59),2
(31, 52, 57),2
(14, 39, 49),2
(9, 37, 40),2
(18, 43, 54),2
(17, 36, 43),2
(36, 40, 55),2
(16, 39, 51),2
(4, 21, 23),2
(42, 47, 55),2
(14, 22, 53),2
(2, 27, 41),2
(17, 27, 51),2
(16, 24, 59),2
(12, 14, 16),2
(4, 13, 27),2
(17, 32, 54),2
(4, 11, 29),2
(2, 32, 37),2
(29, 39, 53),2
(36, 52, 54),2
(8, 38, 42),2
(7, 24, 47),2
(14, 24, 33),2
(1, 26, 60),2
(38, 44, 53),2
(3, 29, 55),2
(2, 24, 26),2
(4, 25, 55),2
(10, 53, 55),2
(7, 33, 58),2
(4, 6, 7),2
(14, 21, 48),2
(5, 42, 60),2
(41, 47, 60),2
(36, 46, 53),2
(7, 34, 40),2
(5, 19, 57),2
(12, 32, 42),2
(15, 22, 55),2
(10, 42, 58),2
(8, 17, 43),2
(26, 35, 39),2
(11, 27, 59),2
(6, 37, 48),2
(29, 41, 55),2
(1, 39, 43),2
(8, 28, 54),2
(21, 25, 48),2
(31, 33, 52),2
(7, 35, 58),2
(43, 47, 54),2
(1, 14, 21),2
(8, 28, 30),2
(43, 45, 54),2
(1, 15, 37),2
(7, 28, 56),2
(31, 55, 56),2
(5, 51, 52),2
(17, 46, 55),2
(4, 21, 32),2
(2, 15, 16),2
(2, 28, 48),2
(2, 35, 54),2
(42, 44, 54),2
(18, 37, 39),2
(8, 19, 54),2
(2, 8, 46),2
(1, 27, 49),2
(9, 45, 54),2
(9, 15, 22),2
(5, 6, 11),2
(14, 18, 41),2
(18, 34, 47),2
(14, 58, 59),2
(5, 21, 59),2
(7, 10, 14),2
(7, 32, 54),2
(17, 42, 51),2
(13, 36, 42),2
(12, 39, 50),2
(16, 47, 50),2
(1, 33, 41),2
(34, 48, 51),2
(28, 40, 41),2
(3, 18, 35),2
(2, 26, 52),2
(1, 6, 32),2
(35, 46, 51),2
(1, 36, 53),2
(15, 18, 33),2
(12, 28, 34),2
(18, 45, 57),2
(22, 39, 53),2
(1, 3, 43),2
(17, 40, 49),2
(40, 44, 51),2
(4, 29, 51),2
(8, 14, 19),2
(8, 22, 49),2
(18, 42, 49),2
(13, 45, 54),2
(1, 2, 43),2
(29, 40, 44),2
(22, 26, 48),2
(25, 41, 45),2
(4, 16, 56),2
(21, 23, 56),2
(11, 14, 48),2
(23, 36, 48),2
(42, 46, 56),2
(27, 44, 48),2
(1, 5, 51),2
(2, 9, 45),2
(16, 33, 53),2
(10, 20, 58),2
(8, 18, 42),2
(25, 51, 57),2
(1, 44, 47),2
(10, 46, 54),2
(2, 4, 52),2
(27, 40, 43),2
(2, 14, 29),2
(10, 54, 56),2
(17, 46, 56),2
(36, 38, 50),2
(25, 40, 60),2
(16, 45, 48),2
(34, 50, 53),2
(12, 40, 59),2
(50, 54, 59),2
(6, 15, 30),2
(46, 55, 58),2
(27, 46, 59),2
(2, 8, 49),2
(13, 42, 51),2
(26, 33, 51),2
(7, 51, 60),2
(12, 35, 36),2
(10, 41, 52),2
(18, 34, 38),2
(19, 22, 29),2
(17, 39, 46),2
(33, 43, 60),2
(3, 22, 27),2
(13, 17, 31),2
(7, 12, 25),2
(10, 44, 51),2
(11, 32, 59),2
(1, 9, 34),2
(16, 47, 59),2
(39, 40, 47),2
(27, 44, 45),2
(28, 40, 48),2
(7, 35, 55),2
(17, 35, 59),2
(25, 45, 59),2
(7, 26, 39),2
(33, 42, 58),2
(1, 3, 50),2
(19, 33, 35),2
(10, 22, 41),2
(24, 42, 43),2
(3, 24, 52),2
(38, 43, 58),2
(4, 53, 56),2
(37, 38, 50),2
(29, 50, 59),2
(15, 37, 58),2
(12, 46, 57),2
(35, 42, 55),2
(13, 15, 20),2
(6, 7, 57),2
(30, 44, 59),2
(27, 44, 57),2
(26, 35, 49),2
(8, 44, 56),2
(35, 39, 56),2
(31, 44, 54),2
(22, 46, 58),2
(26, 32, 41),2
(1, 44, 52),2
(22, 29, 36),2
(26, 27, 31),2
(9, 43, 53),2
(48, 52, 53),2
(1, 11, 28),2
(12, 37, 41),2
(10, 47, 57),2
(27, 29, 32),2
(3, 50, 59),2
(32, 52, 60),2
(36, 39, 49),2
(2, 45, 51),2
(16, 24, 32),2
(49, 51, 58),2
(17, 42, 60),2
(16, 35, 37),2
(34, 54, 57),2
(14, 44, 46),2
(16, 36, 45),2
(32, 40, 59),2
(31, 41, 53),2
(13, 46, 55),2
(8, 18, 48),2
(2, 36, 51),2
(3, 10, 23),2
(31, 34, 56),2
(24, 35, 39),2
(3, 18, 49),2
(26, 51, 53),2
(10, 11, 37),2
(1, 8, 33),2
(12, 42, 47),2
(14, 15, 42),2
(18, 45, 47),2
(15, 32, 38),2
(24, 32, 57),2
(25, 42, 55),2
(2, 17, 22),2
(20, 41, 55),2
(7, 39, 51),2
(2, 7, 53),2
(3, 48, 57),2
(11, 24, 30),2
(20, 44, 60),2
(1, 15, 54),2
(8, 44, 55),2
(1, 22, 50),2
(12, 47, 58),2
(25, 38, 50),2
(4, 43, 51),2
(28, 44, 49),2
(3, 20, 56),2
(27, 41, 57),2
(25, 28, 43),2
(12, 16, 24),2
(19, 37, 41),2
(12, 39, 56),2
(1, 13, 30),2
(25, 34, 45),2
(1, 35, 53),2
(3, 16, 51),2
(27, 43, 53),2
(9, 42, 58),2
(10, 13, 35),2
(5, 17, 27),2
(7, 9, 55),2
(1, 40, 48),2
(11, 33, 42),2
(5, 44, 58),2
(17, 20, 26),2
(8, 22, 56),2
(9, 39, 49),2
(32, 53, 59),2
(1, 13, 59),2
(31, 36, 53),2
(5, 13, 54),2
(21, 51, 52),2
(3, 8, 25),2
(25, 43, 49),2
(32, 40, 50),2
(31, 41, 44),2
(24, 40, 41),2
(14, 19, 40),2
(5, 6, 27),2
(25, 32, 52),2
(39, 54, 56),2
(2, 14, 35),2
(11, 27, 44),2
(10, 11, 30),2
(5, 24, 36),2
(13, 51, 59),2
(1, 8, 46),2
(4, 42, 57),2
(10, 32, 38),2
(14, 21, 36),2
(22, 41, 59),2
(5, 53, 54),2
(17, 40, 44),2
(21, 32, 45),2
(20, 39, 43),2
(9, 19, 31),2
(19, 44, 48),2
(5, 11, 35),2
(2, 11, 45),2
(16, 20, 44),2
(36, 37, 60),2
(5, 45, 58),2
(3, 13, 51),2
(25, 41, 54),2
(7, 14, 54),2
(1, 42, 50),2
(27, 52, 53),2
(17, 45, 60),2
(17, 22, 42),2
(9, 33, 51),2
(44, 53, 55),2
(11, 42, 59),2
(18, 22, 41),2
(12, 23, 47),2
(30, 32, 40),2
(11, 12, 44),2
(35, 44, 47),2
(2, 49, 56),2
(18, 46, 59),2
(6, 44, 55),2
(45, 53, 55),2
(24, 38, 43),2
(36, 38, 47),2
(24, 33, 46),2
(7, 47, 48),2
(25, 38, 41),2
(10, 13, 24),2
(13, 53, 57),2
(15, 38, 41),2
(22, 43, 57),2
(5, 32, 58),2
(6, 10, 42),2
(25, 45, 52),2
(16, 18, 46),2
(14, 44, 56),2
(5, 47, 52),2
(8, 11, 18),2
(27, 50, 51),2
(14, 29, 30),2
(22, 53, 59),2
(24, 25, 26),2
(28, 48, 51),2
(11, 40, 57),2
(27, 53, 59),2
(20, 38, 58),2
(12, 20, 53),2
(3, 47, 56),2
(21, 35, 50),2
(21, 36, 56),2
(16, 43, 45),2
(4, 45, 53),2
(13, 26, 32),2
(9, 19, 22),2
(20, 22, 29),2
(12, 20, 54),2
(30, 38, 53),2
(2, 30, 48),2
(14, 41, 52),2
(1, 22, 45),2
(6, 20, 40),2
(19, 40, 52),2
(11, 18, 44),2
(13, 16, 41),2
(35, 38, 41),2
(24, 38, 50),2
(12, 16, 46),2
(18, 53, 55),2
(6, 43, 59),2
(28, 30, 51),2
(5, 38, 51),2
(13, 14, 24),2
(23, 53, 58),2
(24, 33, 55),2
(17, 31, 37),2
(25, 43, 45),2
(45, 57, 59),2
(5, 43, 46),2
(4, 40, 54),2
(8, 11, 33),2
(2, 16, 47),2
(6, 17, 25),2
(4, 11, 39),2
(13, 52, 58),2
(7, 51, 58),2
(10, 15, 33),2
(11, 44, 47),2
(11, 14, 28),2
(5, 13, 24),2
(5, 47, 59),2
(4, 22, 30),2
(6, 11, 53),2
(2, 12, 14),2
(9, 35, 36),2
(14, 43, 54),2
(30, 33, 38),2
(3, 10, 50),2
(7, 17, 38),2
(2, 21, 58),2
(25, 29, 51),2
(43, 54, 59),2
(11, 16, 46),2
(21, 27, 43),2
(41, 52, 54),2
(27, 42, 49),2
(5, 35, 48),2
(20, 26, 58),2
(47, 49, 59),2
(23, 54, 55),2
(1, 9, 40),2
(26, 49, 55),2
(15, 32, 57),2
(7, 21, 35),2
(27, 49, 55),2
